% time	cellId	IMSI	RNTI	rsrp	sinr
0.736214	1	1	1	4.17278e-15	22.0971
0.736214	1	2	2	1.67204e-14	88.5431
0.737214	1	1	1	4.28721e-15	22.703
0.737214	1	2	2	1.48724e-14	78.7569
0.738214	1	1	1	3.73929e-15	19.8015
0.738214	1	2	2	1.01087e-14	53.5309
0.739214	1	1	1	1.81938e-15	9.63454
0.739214	1	2	2	6.40173e-15	33.9005
0.740214	1	1	1	6.81657e-16	3.60973
0.740214	1	2	2	4.75003e-15	25.1539
0.741214	1	1	1	2.40069e-15	12.7129
0.741214	1	2	2	3.09586e-15	16.3942
0.742214	1	1	1	4.96006e-15	26.2661
0.742214	1	2	2	8.17e-16	4.32644
0.743214	1	1	1	4.60004e-15	24.3596
0.743214	1	2	2	1.20144e-16	0.636225
0.744214	1	1	1	1.85092e-15	9.80158
0.744214	1	2	2	2.22773e-15	11.797
0.745214	1	1	1	1.34351e-15	7.11458
0.745214	1	2	2	4.4546e-15	23.5894
0.746214	1	1	1	4.55865e-15	24.1405
0.746214	1	2	2	3.68344e-15	19.5057
0.747214	1	1	1	6.93194e-15	36.7082
0.747214	1	2	2	9.95021e-16	5.26915
0.748214	1	1	1	4.67809e-15	24.7729
0.748214	1	2	2	2.21698e-16	1.17401
0.749214	1	1	1	1.14192e-15	6.04708
0.749214	1	2	2	2.12371e-15	11.2462
0.750214	1	1	1	2.26844e-15	12.0126
0.750214	1	2	2	3.56454e-15	18.8761
0.751214	1	1	1	7.81102e-15	41.3634
0.751214	1	2	2	2.6074e-15	13.8075
0.752214	1	1	1	1.17915e-14	62.4422
0.752214	1	2	2	1.40875e-15	7.46009
0.753214	1	1	1	1.11503e-14	59.0468
0.753214	1	2	2	2.30665e-15	12.2149
0.754214	1	1	1	9.27969e-15	49.1408
0.754214	1	2	2	3.81508e-15	20.2029
0.755214	1	1	1	9.76616e-15	51.7169
0.755214	1	2	2	3.26345e-15	17.2817
0.756214	1	1	1	1.07612e-14	56.9862
0.756214	1	2	2	1.28281e-15	6.79313
0.757214	1	1	1	8.46989e-15	44.8525
0.757214	1	2	2	7.23572e-16	3.83169
0.758214	1	1	1	3.47474e-15	18.4006
0.758214	1	2	2	2.14868e-15	11.3784
0.759214	1	1	1	2.63714e-16	1.3965
0.759214	1	2	2	3.59966e-15	19.0621
0.760214	1	1	1	1.08496e-15	5.74542
0.760214	1	2	2	4.48041e-15	23.7261
0.761214	1	1	1	3.46187e-15	18.3324
0.761214	1	2	2	5.79089e-15	30.6658
0.762214	1	1	1	4.0993e-15	21.7079
0.762214	1	2	2	6.72895e-15	35.6333
0.763214	1	1	1	2.65429e-15	14.0559
0.763214	1	2	2	4.74478e-15	25.1261
0.764214	1	1	1	9.73044e-16	5.15278
0.764214	1	2	2	9.75601e-16	5.16631
0.765214	1	1	1	2.01064e-16	1.06474
0.765214	1	2	2	6.79754e-16	3.59965
0.766214	1	1	1	7.08433e-17	0.375152
0.766214	1	2	2	5.39932e-15	28.5922
0.767214	1	1	1	9.25611e-17	0.49016
0.767214	1	2	2	8.74098e-15	46.2881
0.768214	1	1	1	2.14586e-16	1.13635
0.768214	1	2	2	5.299e-15	28.061
0.769214	1	1	1	4.37675e-16	2.31772
0.769214	1	2	2	7.67825e-16	4.06603
0.770214	1	1	1	5.72355e-16	3.03092
0.770214	1	2	2	5.61608e-15	29.7401
0.771214	1	1	1	5.06222e-16	2.68071
0.771214	1	2	2	1.87303e-14	99.1866
0.772214	1	1	1	3.38537e-16	1.79273
0.772214	1	2	2	2.56101e-14	135.619
0.773214	1	1	1	2.08193e-16	1.10249
0.773214	1	2	2	1.7143e-14	90.7814
0.774214	1	1	1	1.57054e-16	0.831682
0.774214	1	2	2	3.27763e-15	17.3568
0.775214	1	1	1	2.19149e-16	1.16051
0.775214	1	2	2	1.43317e-15	7.58937
0.776214	1	1	1	4.44715e-16	2.355
0.776214	1	2	2	1.43937e-14	76.2219
0.777214	1	1	1	8.10001e-16	4.28938
0.777214	1	2	2	2.79823e-14	148.181
0.778214	1	1	1	1.20741e-15	6.39385
0.778214	1	2	2	2.97045e-14	157.301
0.779214	1	1	1	1.56191e-15	8.27112
0.779214	1	2	2	2.18915e-14	115.927
0.780214	1	1	1	1.94322e-15	10.2904
0.780214	1	2	2	1.41834e-14	75.1083
0.781214	1	1	1	2.51875e-15	13.3381
0.781214	1	2	2	1.04127e-14	55.1409
0.782214	1	1	1	3.28643e-15	17.4034
0.782214	1	2	2	7.73863e-15	40.9801
0.783214	1	1	1	3.85184e-15	20.3975
0.783214	1	2	2	4.53823e-15	24.0323
0.784214	1	1	1	3.55809e-15	18.8419
0.784214	1	2	2	2.54968e-15	13.5019
0.785214	1	1	1	2.19954e-15	11.6477
0.785214	1	2	2	2.37087e-15	12.555
0.786214	1	1	1	6.14568e-16	3.25446
0.786214	1	2	2	2.1844e-15	11.5675
0.787214	1	1	1	1.45174e-16	0.768772
0.787214	1	2	2	1.07488e-15	5.69202
0.788214	1	1	1	1.12842e-15	5.97556
0.788214	1	2	2	4.32376e-16	2.28966
0.789214	1	1	1	2.24131e-15	11.8689
0.789214	1	2	2	2.41352e-15	12.7808
0.790214	1	1	1	1.98339e-15	10.5031
0.790214	1	2	2	8.99424e-15	47.6292
0.791214	1	1	1	6.59369e-16	3.4917
0.791214	1	2	2	2.09361e-14	110.867
0.792214	1	1	1	2.19924e-16	1.16461
0.792214	1	2	2	3.42381e-14	181.308
0.793214	1	1	1	1.71332e-15	9.07291
0.793214	1	2	2	3.94111e-14	208.703
0.794214	1	1	1	3.63425e-15	19.2452
0.794214	1	2	2	2.98635e-14	158.143
0.795214	1	1	1	3.68543e-15	19.5163
0.795214	1	2	2	1.231e-14	65.188
0.796214	1	1	1	1.7486e-15	9.25974
0.796214	1	2	2	2.28796e-15	12.116
0.797214	1	1	1	1.84777e-16	0.978492
0.797214	1	2	2	7.24873e-15	38.3858
0.798214	1	1	1	8.81787e-16	4.66952
0.798214	1	2	2	1.79259e-14	94.9272
0.799214	1	1	1	2.94411e-15	15.5906
0.799214	1	2	2	2.04811e-14	108.458
0.800214	1	1	1	3.96616e-15	21.0029
0.800214	1	2	2	1.35881e-14	71.956
0.801214	1	1	1	2.93899e-15	15.5635
0.801214	1	2	2	8.37261e-15	44.3373
0.802214	1	1	1	1.11938e-15	5.92768
0.802214	1	2	2	1.32886e-14	70.3699
0.803214	1	1	1	1.89465e-16	1.00332
0.803214	1	2	2	2.41978e-14	128.14
0.804214	1	1	1	3.73841e-16	1.97968
0.804214	1	2	2	3.0478e-14	161.397
0.805214	1	1	1	7.06644e-16	3.74205
0.805214	1	2	2	2.68666e-14	142.273
0.806214	1	1	1	4.91301e-16	2.6017
0.806214	1	2	2	1.73471e-14	91.8618
0.807214	1	1	1	6.61361e-17	0.350225
0.807214	1	2	2	9.00855e-15	47.705
0.808214	1	1	1	1.9041e-16	1.00832
0.808214	1	2	2	5.09643e-15	26.9883
0.809214	1	1	1	9.55931e-16	5.06216
0.809214	1	2	2	3.44978e-15	18.2684
0.810214	1	1	1	1.52492e-15	8.07526
0.810214	1	2	2	1.23504e-15	6.54018
0.811214	1	1	1	1.10846e-15	5.86987
0.811214	1	2	2	1.0436e-16	0.552638
0.812214	1	1	1	2.19333e-16	1.16148
0.812214	1	2	2	4.44761e-15	23.5524
0.813214	1	1	1	4.78792e-16	2.53545
0.813214	1	2	2	1.39928e-14	74.0992
0.814214	1	1	1	2.82902e-15	14.9812
0.814214	1	2	2	2.12737e-14	112.656
0.815214	1	1	1	6.03453e-15	31.956
0.815214	1	2	2	1.96033e-14	103.81
0.816214	1	1	1	7.66309e-15	40.58
0.816214	1	2	2	1.15033e-14	60.9161
0.817214	1	1	1	6.61233e-15	35.0158
0.817214	1	2	2	5.10745e-15	27.0466
0.818214	1	1	1	4.15579e-15	22.0071
0.818214	1	2	2	2.97108e-15	15.7334
0.819214	1	1	1	2.17851e-15	11.5363
0.819214	1	2	2	1.24983e-15	6.61849
0.820214	1	1	1	1.16367e-15	6.16227
0.820214	1	2	2	3.09736e-16	1.64022
0.821214	1	1	1	4.83358e-16	2.55963
0.821214	1	2	2	8.1553e-15	43.1866
0.822214	1	1	1	1.05254e-16	0.557375
0.822214	1	2	2	2.74186e-14	145.196
0.823214	1	1	1	8.31934e-16	4.40552
0.823214	1	2	2	4.48855e-14	237.692
0.824214	1	1	1	2.66023e-15	14.0873
0.824214	1	2	2	4.37989e-14	231.938
0.825214	1	1	1	4.1626e-15	22.0431
0.825214	1	2	2	2.51947e-14	133.419
0.826214	1	1	1	4.21982e-15	22.3461
0.826214	1	2	2	7.49168e-15	39.6723
0.827214	1	1	1	3.50121e-15	18.5407
0.827214	1	2	2	3.63928e-15	19.2719
0.828214	1	1	1	3.15561e-15	16.7106
0.828214	1	2	2	7.23191e-15	38.2967
0.829214	1	1	1	2.83768e-15	15.027
0.829214	1	2	2	6.34913e-15	33.6219
0.830214	1	1	1	1.53317e-15	8.11894
0.830214	1	2	2	2.61806e-15	13.864
0.831214	1	1	1	1.23239e-16	0.652616
0.831214	1	2	2	5.91406e-15	31.3181
0.832214	1	1	1	9.8701e-16	5.22673
0.832214	1	2	2	1.47287e-14	77.9963
0.833214	1	1	1	4.35819e-15	23.0789
0.833214	1	2	2	1.56335e-14	82.7875
0.834214	1	1	1	6.9547e-15	36.8288
0.834214	1	2	2	5.33976e-15	28.2768
0.835214	1	1	1	5.79144e-15	30.6687
0.835214	1	2	2	5.22555e-16	2.7672
0.836214	1	1	1	2.37217e-15	12.5619
0.836214	1	2	2	1.55453e-14	82.3206
0.837214	1	1	1	9.11412e-16	4.8264
0.837214	1	2	2	3.80837e-14	201.673
0.838214	1	1	1	2.78246e-15	14.7346
0.838214	1	2	2	4.1958e-14	222.19
0.839214	1	1	1	4.92756e-15	26.094
0.839214	1	2	2	2.25946e-14	119.65
0.840214	1	1	1	4.35803e-15	23.0781
0.840214	1	2	2	4.65884e-15	24.671
0.841214	1	1	1	1.94979e-15	10.3251
0.841214	1	2	2	9.39848e-15	49.7698
0.842214	1	1	1	3.99653e-16	2.11637
0.842214	1	2	2	2.62139e-14	138.816
0.843214	1	1	1	3.56862e-16	1.88977
0.843214	1	2	2	2.92825e-14	155.066
0.844214	1	1	1	4.50308e-16	2.38462
0.844214	1	2	2	1.41603e-14	74.9859
0.845214	1	1	1	2.14727e-16	1.13709
0.845214	1	2	2	2.69731e-15	14.2837
0.846214	1	1	1	6.85706e-16	3.63117
0.846214	1	2	2	1.07416e-14	56.8826
0.847214	1	1	1	2.07869e-15	11.0077
0.847214	1	2	2	2.69467e-14	142.697
0.848214	1	1	1	2.87954e-15	15.2487
0.848214	1	2	2	3.06943e-14	162.542
0.849214	1	1	1	2.05631e-15	10.8892
0.849214	1	2	2	1.97764e-14	104.727
0.850214	1	1	1	6.86666e-16	3.63626
0.850214	1	2	2	9.40687e-15	49.8143
0.851214	1	1	1	3.61917e-16	1.91654
0.851214	1	2	2	8.74222e-15	46.2946
0.852214	1	1	1	9.86563e-16	5.22436
0.852214	1	2	2	1.16942e-14	61.927
0.853214	1	1	1	1.24451e-15	6.5903
0.853214	1	2	2	1.10998e-14	58.7794
0.854214	1	1	1	6.55346e-16	3.4704
0.854214	1	2	2	9.37624e-15	49.6521
0.855214	1	1	1	6.15827e-17	0.326112
0.855214	1	2	2	1.12966e-14	59.8212
0.856214	1	1	1	1.63583e-16	0.866258
0.856214	1	2	2	1.40096e-14	74.1884
0.857214	1	1	1	5.9216e-16	3.13579
0.857214	1	2	2	1.141e-14	60.4219
0.858214	1	1	1	6.73792e-16	3.56808
0.858214	1	2	2	4.51938e-15	23.9325
0.859214	1	1	1	3.68966e-16	1.95387
0.859214	1	2	2	1.65479e-16	0.876296
0.860214	1	1	1	9.26699e-17	0.490735
0.860214	1	2	2	1.39643e-15	7.39481
0.861214	1	1	1	8.80843e-17	0.466453
0.861214	1	2	2	4.791e-15	25.3708
0.862214	1	1	1	3.1304e-16	1.65771
0.862214	1	2	2	6.44374e-15	34.123
0.863214	1	1	1	6.79278e-16	3.59713
0.863214	1	2	2	5.93946e-15	31.4525
0.864214	1	1	1	1.04171e-15	5.51642
0.864214	1	2	2	4.44619e-15	23.5449
0.865214	1	1	1	1.11285e-15	5.89311
0.865214	1	2	2	2.98033e-15	15.7824
0.866214	1	1	1	8.27317e-16	4.38107
0.866214	1	2	2	3.0403e-15	16.1
0.867214	1	1	1	5.7958e-16	3.06918
0.867214	1	2	2	5.92535e-15	31.3778
0.868214	1	1	1	9.15355e-16	4.84728
0.868214	1	2	2	1.04135e-14	55.1449
0.869214	1	1	1	1.91247e-15	10.1275
0.869214	1	2	2	1.37056e-14	72.5781
0.870214	1	1	1	3.0193e-15	15.9887
0.870214	1	2	2	1.53041e-14	81.0432
0.871214	1	1	1	3.47833e-15	18.4196
0.871214	1	2	2	1.70253e-14	90.1579
0.872214	1	1	1	2.90198e-15	15.3675
0.872214	1	2	2	1.82638e-14	96.7161
0.873214	1	1	1	1.63715e-15	8.66956
0.873214	1	2	2	1.57188e-14	83.239
0.874214	1	1	1	5.7849e-16	3.06341
0.874214	1	2	2	8.89097e-15	47.0823
0.875214	1	1	1	6.18793e-16	3.27683
0.875214	1	2	2	2.37707e-15	12.5878
0.876214	1	1	1	1.83776e-15	9.7319
0.876214	1	2	2	6.79222e-16	3.59684
0.877214	1	1	1	3.16154e-15	16.742
0.877214	1	2	2	3.10932e-15	16.4655
0.878214	1	1	1	3.22552e-15	17.0808
0.878214	1	2	2	5.79726e-15	30.6995
0.879214	1	1	1	1.85907e-15	9.84472
0.879214	1	2	2	6.39778e-15	33.8796
0.880214	1	1	1	3.66518e-16	1.94091
0.880214	1	2	2	4.844e-15	25.6515
0.881214	1	1	1	6.86908e-17	0.363754
0.881214	1	2	2	2.10368e-15	11.1401
0.882214	1	1	1	8.5872e-16	4.54737
0.882214	1	2	2	5.25632e-16	2.7835
0.883214	1	1	1	1.56732e-15	8.29979
0.883214	1	2	2	2.8318e-15	14.9958
0.884214	1	1	1	1.53728e-15	8.14068
0.884214	1	2	2	7.93825e-15	42.0372
0.885214	1	1	1	1.10489e-15	5.85098
0.885214	1	2	2	1.04606e-14	55.3941
0.886214	1	1	1	7.42116e-16	3.92989
0.886214	1	2	2	7.13945e-15	37.8071
0.887214	1	1	1	4.84598e-16	2.5662
0.887214	1	2	2	1.94504e-15	10.3
0.888214	1	1	1	4.72967e-16	2.50461
0.888214	1	2	2	8.80505e-16	4.66274
0.889214	1	1	1	1.12028e-15	5.93248
0.889214	1	2	2	3.8425e-15	20.348
0.890214	1	1	1	2.22869e-15	11.8021
0.890214	1	2	2	5.80946e-15	30.7641
0.891214	1	1	1	2.65461e-15	14.0575
0.891214	1	2	2	4.6355e-15	24.5474
0.892214	1	1	1	1.73122e-15	9.16771
0.892214	1	2	2	2.45708e-15	13.0115
0.893214	1	1	1	5.49648e-16	2.91067
0.893214	1	2	2	8.39019e-16	4.44305
0.894214	1	1	1	8.69688e-16	4.60545
0.894214	1	2	2	6.10931e-17	0.32352
0.895214	1	1	1	2.89858e-15	15.3495
0.895214	1	2	2	3.39885e-15	17.9987
0.896214	1	1	1	5.10198e-15	27.0176
0.896214	1	2	2	1.40279e-14	74.2849
0.897214	1	1	1	6.23073e-15	32.9949
0.897214	1	2	2	2.60194e-14	137.786
0.898214	1	1	1	6.31595e-15	33.4463
0.898214	1	2	2	2.69459e-14	142.693
0.899214	1	1	1	5.82992e-15	30.8725
0.899214	1	2	2	1.48262e-14	78.5123
0.900214	1	1	1	4.80739e-15	25.4577
0.900214	1	2	2	4.21149e-15	22.3021
0.901214	1	1	1	3.52534e-15	18.6685
0.901214	1	2	2	8.50831e-15	45.056
0.902214	1	1	1	2.94753e-15	15.6087
0.902214	1	2	2	2.05535e-14	108.841
0.903214	1	1	1	3.62434e-15	19.1928
0.903214	1	2	2	2.17692e-14	115.279
0.904214	1	1	1	4.61651e-15	24.4468
0.904214	1	2	2	8.99559e-15	47.6364
0.905214	1	1	1	4.47352e-15	23.6896
0.905214	1	2	2	2.61621e-16	1.38542
0.906214	1	1	1	2.92755e-15	15.5029
0.906214	1	2	2	1.01906e-14	53.9646
0.907214	1	1	1	1.25002e-15	6.61949
0.907214	1	2	2	2.87155e-14	152.064
0.908214	1	1	1	8.13305e-16	4.30688
0.908214	1	2	2	3.35813e-14	177.83
0.909214	1	1	1	1.78912e-15	9.47431
0.909214	1	2	2	1.94033e-14	102.75
0.910214	1	1	1	3.13989e-15	16.6274
0.910214	1	2	2	3.13181e-15	16.5846
0.911214	1	1	1	3.51134e-15	18.5944
0.911214	1	2	2	1.60718e-15	8.51085
0.912214	1	1	1	2.38802e-15	12.6458
0.912214	1	2	2	1.16909e-14	61.9095
0.913214	1	1	1	6.89159e-16	3.64946
0.913214	1	2	2	1.82105e-14	96.4341
0.914214	1	1	1	6.75179e-17	0.357542
0.914214	1	2	2	1.46718e-14	77.6946
0.915214	1	1	1	1.13418e-15	6.0061
0.915214	1	2	2	8.49635e-15	44.9926
0.916214	1	1	1	2.62605e-15	13.9063
0.916214	1	2	2	7.36446e-15	38.9987
0.917214	1	1	1	2.89904e-15	15.3519
0.917214	1	2	2	9.05002e-15	47.9246
0.918214	1	1	1	1.85076e-15	9.80074
0.918214	1	2	2	7.21541e-15	38.2094
0.919214	1	1	1	7.45462e-16	3.94761
0.919214	1	2	2	2.19758e-15	11.6373
0.920214	1	1	1	4.13022e-16	2.18716
0.920214	1	2	2	8.3578e-16	4.42589
0.921214	1	1	1	4.82967e-16	2.55756
0.921214	1	2	2	6.71956e-15	35.5836
0.922214	1	1	1	4.02121e-16	2.12944
0.922214	1	2	2	1.53586e-14	81.3317
0.923214	1	1	1	2.62461e-16	1.38987
0.923214	1	2	2	1.92896e-14	102.149
0.924214	1	1	1	3.23462e-16	1.7129
0.924214	1	2	2	1.50443e-14	79.6672
0.925214	1	1	1	4.2576e-16	2.25462
0.925214	1	2	2	6.36196e-15	33.6899
0.926214	1	1	1	3.43129e-16	1.81705
0.926214	1	2	2	1.76935e-15	9.36962
0.927214	1	1	1	2.12272e-16	1.12409
0.927214	1	2	2	8.45058e-15	44.7502
0.928214	1	1	1	2.37108e-16	1.25561
0.928214	1	2	2	2.4529e-14	129.894
0.929214	1	1	1	3.14711e-16	1.66656
0.929214	1	2	2	3.78882e-14	200.638
0.930214	1	1	1	2.52475e-16	1.33698
0.930214	1	2	2	3.67128e-14	194.413
0.931214	1	1	1	1.11129e-16	0.588488
0.931214	1	2	2	2.20186e-14	116.6
0.932214	1	1	1	5.34144e-17	0.282857
0.932214	1	2	2	6.52638e-15	34.5606
0.933214	1	1	1	1.11275e-16	0.589261
0.933214	1	2	2	1.62133e-16	0.85858
0.934214	1	1	1	3.15457e-16	1.67051
0.934214	1	2	2	1.62606e-15	8.61085
0.935214	1	1	1	7.03728e-16	3.72661
0.935214	1	2	2	5.40311e-15	28.6123
0.936214	1	1	1	1.02701e-15	5.43855
0.936214	1	2	2	1.07309e-14	56.8255
0.937214	1	1	1	8.81326e-16	4.66708
0.937214	1	2	2	1.87482e-14	99.2816
0.938214	1	1	1	3.53442e-16	1.87166
0.938214	1	2	2	2.53787e-14	134.393
0.939214	1	1	1	1.28309e-16	0.679466
0.939214	1	2	2	2.43859e-14	129.136
0.940214	1	1	1	6.20146e-16	3.28399
0.940214	1	2	2	1.64141e-14	86.921
0.941214	1	1	1	1.41676e-15	7.50249
0.941214	1	2	2	8.37467e-15	44.3483
0.942214	1	1	1	1.91148e-15	10.1223
0.942214	1	2	2	4.41468e-15	23.378
0.943214	1	1	1	1.9865e-15	10.5195
0.943214	1	2	2	2.71979e-15	14.4027
0.944214	1	1	1	1.67253e-15	8.85693
0.944214	1	2	2	1.61282e-15	8.54071
0.945214	1	1	1	8.98843e-16	4.75984
0.945214	1	2	2	2.61606e-15	13.8534
0.946214	1	1	1	1.88364e-16	0.997487
0.946214	1	2	2	5.40651e-15	28.6303
0.947214	1	1	1	7.48764e-16	3.96509
0.947214	1	2	2	5.73986e-15	30.3955
0.948214	1	1	1	2.83495e-15	15.0125
0.948214	1	2	2	2.189e-15	11.5919
0.949214	1	1	1	4.67671e-15	24.7656
0.949214	1	2	2	1.36701e-16	0.723904
0.950214	1	1	1	4.35116e-15	23.0416
0.950214	1	2	2	3.75731e-15	19.8969
0.951214	1	1	1	2.52022e-15	13.3459
0.951214	1	2	2	8.34718e-15	44.2027
0.952214	1	1	1	1.7426e-15	9.22799
0.952214	1	2	2	6.7848e-15	35.9291
0.953214	1	1	1	2.77969e-15	14.7199
0.953214	1	2	2	1.29857e-15	6.8766
0.954214	1	1	1	3.57781e-15	18.9464
0.954214	1	2	2	1.00629e-15	5.32882
0.955214	1	1	1	2.59267e-15	13.7296
0.955214	1	2	2	7.99915e-15	42.3597
0.956214	1	1	1	1.39192e-15	7.37097
0.956214	1	2	2	1.37277e-14	72.6955
0.957214	1	1	1	2.177e-15	11.5283
0.957214	1	2	2	1.15859e-14	61.3531
0.958214	1	1	1	4.19677e-15	22.2241
0.958214	1	2	2	6.05211e-15	32.0491
0.959214	1	1	1	4.73065e-15	25.0513
0.959214	1	2	2	4.53955e-15	24.0393
0.960214	1	1	1	3.24747e-15	17.1971
0.960214	1	2	2	6.44429e-15	34.1259
0.961214	1	1	1	2.10782e-15	11.162
0.961214	1	2	2	6.36123e-15	33.686
0.962214	1	1	1	2.79086e-15	14.779
0.962214	1	2	2	4.11305e-15	21.7807
0.963214	1	1	1	3.83371e-15	20.3015
0.963214	1	2	2	3.98729e-15	21.1148
0.964214	1	1	1	3.41064e-15	18.0611
0.964214	1	2	2	5.51687e-15	29.2147
0.965214	1	1	1	2.19578e-15	11.6278
0.965214	1	2	2	4.28847e-15	22.7097
0.966214	1	1	1	1.95923e-15	10.3751
0.966214	1	2	2	1.83955e-15	9.74136
0.967214	1	1	1	2.57863e-15	13.6552
0.967214	1	2	2	5.42035e-15	28.7036
0.968214	1	1	1	2.4641e-15	13.0487
0.968214	1	2	2	1.52596e-14	80.8073
0.969214	1	1	1	1.20794e-15	6.39668
0.969214	1	2	2	2.06624e-14	109.418
0.970214	1	1	1	1.29601e-16	0.686305
0.970214	1	2	2	1.45336e-14	76.9628
0.971214	1	1	1	1.05514e-16	0.55875
0.971214	1	2	2	4.2404e-15	22.4551
0.972214	1	1	1	4.5877e-16	2.42942
0.972214	1	2	2	3.35044e-16	1.77423
0.973214	1	1	1	4.32109e-16	2.28824
0.973214	1	2	2	1.87808e-15	9.94541
0.974214	1	1	1	3.49754e-16	1.85213
0.974214	1	2	2	1.59843e-15	8.46453
0.975214	1	1	1	7.19377e-16	3.80948
0.975214	1	2	2	1.10467e-16	0.58498
0.976214	1	1	1	1.2631e-15	6.68877
0.976214	1	2	2	2.73062e-15	14.4601
0.977214	1	1	1	1.50766e-15	7.98383
0.977214	1	2	2	6.19465e-15	32.8039
0.978214	1	1	1	1.49865e-15	7.93612
0.978214	1	2	2	3.3725e-15	17.8592
0.979214	1	1	1	1.30869e-15	6.93018
0.979214	1	2	2	2.72253e-16	1.44172
0.980214	1	1	1	7.52296e-16	3.9838
0.980214	1	2	2	1.12322e-14	59.4806
0.981214	1	1	1	1.66901e-16	0.883827
0.981214	1	2	2	3.25508e-14	172.374
0.982214	1	1	1	4.29844e-16	2.27625
0.982214	1	2	2	3.99062e-14	211.324
0.983214	1	1	1	1.4262e-15	7.55246
0.983214	1	2	2	2.29114e-14	121.328
0.984214	1	1	1	1.65048e-15	8.74013
0.984214	1	2	2	4.52685e-15	23.972
0.985214	1	1	1	5.56394e-16	2.9464
0.985214	1	2	2	9.38474e-15	49.6971
0.986214	1	1	1	1.82898e-16	0.96854
0.986214	1	2	2	2.6092e-14	138.171
0.987214	1	1	1	2.60227e-15	13.7804
0.987214	1	2	2	2.56378e-14	135.765
0.988214	1	1	1	6.37843e-15	33.7771
0.988214	1	2	2	7.63229e-15	40.417
0.989214	1	1	1	7.71654e-15	40.8631
0.989214	1	2	2	1.18259e-15	6.26244
0.990214	1	1	1	5.27525e-15	27.9352
0.990214	1	2	2	1.71127e-14	90.6208
0.991214	1	1	1	1.88796e-15	9.99774
0.991214	1	2	2	2.98314e-14	157.973
0.992214	1	1	1	6.28394e-16	3.32767
0.992214	1	2	2	1.92346e-14	101.857
0.993214	1	1	1	1.08914e-15	5.76756
0.993214	1	2	2	3.73703e-15	19.7895
0.994214	1	1	1	1.05708e-15	5.59778
0.994214	1	2	2	9.71029e-15	51.4211
0.995214	1	1	1	3.37533e-16	1.78741
0.995214	1	2	2	2.87396e-14	152.191
0.996214	1	1	1	6.85545e-16	3.63032
0.996214	1	2	2	3.1299e-14	165.745
0.997214	1	1	1	2.55502e-15	13.5302
0.997214	1	2	2	1.36107e-14	72.076
0.998214	1	1	1	4.06772e-15	21.5407
0.998214	1	2	2	8.5511e-16	4.52825
0.999214	1	1	1	3.54373e-15	18.7659
0.999214	1	2	2	5.8043e-15	30.7368
1.00021	1	1	1	1.28691e-16	0.681487
1.00021	1	2	2	3.07131e-14	162.642
1.00121	1	1	1	2.13019e-17	0.112805
1.00121	1	2	2	3.8847e-14	205.715
1.00221	1	1	1	6.68419e-17	0.353963
1.00221	1	2	2	2.62583e-14	139.051
1.00321	1	1	1	3.30259e-16	1.74889
1.00321	1	2	2	7.12966e-15	37.7553
1.00421	1	1	1	3.83346e-16	2.03002
1.00421	1	2	2	1.35739e-15	7.18811
1.00521	1	1	1	1.56318e-16	0.827785
1.00521	1	2	2	8.15166e-15	43.1673
1.00621	1	1	1	1.8381e-16	0.973369
1.00621	1	2	2	1.0443e-14	55.3009
1.00721	1	1	1	5.54135e-16	2.93443
1.00721	1	2	2	2.95292e-15	15.6372
1.00821	1	1	1	5.74492e-16	3.04223
1.00821	1	2	2	1.60359e-15	8.49182
1.00921	1	1	1	1.33183e-16	0.705273
1.00921	1	2	2	1.99135e-14	105.452
1.01021	1	1	1	4.10151e-16	2.17196
1.01021	1	2	2	4.61678e-14	244.483
1.01121	1	1	1	2.15417e-15	11.4074
1.01121	1	2	2	5.52509e-14	292.582
1.01221	1	1	1	4.17643e-15	22.1164
1.01221	1	2	2	3.83483e-14	203.074
1.01321	1	1	1	4.74476e-15	25.126
1.01321	1	2	2	1.25536e-14	66.478
1.01421	1	1	1	3.93458e-15	20.8357
1.01421	1	2	2	1.4066e-16	0.744871
1.01521	1	1	1	3.27772e-15	17.3572
1.01521	1	2	2	5.64088e-15	29.8714
1.01621	1	1	1	3.3204e-15	17.5833
1.01621	1	2	2	1.6431e-14	87.0105
1.01721	1	1	1	3.06582e-15	16.2351
1.01721	1	2	2	2.00443e-14	106.145
1.01821	1	1	1	1.89316e-15	10.0253
1.01821	1	2	2	1.5667e-14	82.965
1.01921	1	1	1	6.71922e-16	3.55818
1.01921	1	2	2	1.0185e-14	53.9351
1.02021	1	1	1	3.79229e-16	2.00822
1.02021	1	2	2	8.04765e-15	42.6165
1.02121	1	1	1	8.13369e-16	4.30721
1.02121	1	2	2	7.35025e-15	38.9234
1.02221	1	1	1	1.3398e-15	7.09495
1.02221	1	2	2	4.86359e-15	25.7553
1.02321	1	1	1	1.90366e-15	10.0809
1.02321	1	2	2	2.20226e-15	11.6621
1.02421	1	1	1	2.44012e-15	12.9217
1.02421	1	2	2	4.72287e-15	25.0101
1.02521	1	1	1	2.28811e-15	12.1167
1.02521	1	2	2	1.3823e-14	73.2
1.02621	1	1	1	1.18419e-15	6.27091
1.02621	1	2	2	2.24927e-14	119.111
1.02721	1	1	1	1.8459e-16	0.977502
1.02721	1	2	2	2.19561e-14	116.269
1.02821	1	1	1	4.66835e-16	2.47214
1.02821	1	2	2	1.25812e-14	66.624
