% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
3635	1	2	2	0	16	903	0	1
3636	1	2	2	0	18	967	0	1
3637	1	2	2	0	18	967	0	1
3638	1	2	2	0	22	1383	0	1
3639	1	2	2	0	22	1383	0	1
3640	1	2	2	0	20	1191	0	1
3641	1	2	2	0	20	1191	0	1
3642	1	2	2	0	10	469	0	1
3643	1	2	2	0	10	469	0	1
3644	1	2	2	0	18	967	0	1
3645	1	2	2	0	18	967	0	1
3646	1	2	2	0	14	775	0	1
3647	1	2	2	0	14	775	0	1
3648	1	2	2	0	14	775	0	1
3654	1	2	2	0	14	775	0	1
3655	1	2	2	0	14	775	0	1
3656	1	2	2	0	6	309	0	1
3657	1	2	2	0	6	309	0	1
3658	1	2	2	0	18	967	0	1
3659	1	2	2	0	18	967	0	1
3660	1	2	2	0	20	1191	0	1
3661	1	2	2	0	20	1191	0	1
3662	1	2	2	0	18	967	0	1
3663	1	2	2	0	18	967	0	1
3664	1	2	2	0	14	775	0	1
3665	1	2	2	0	14	775	0	1
3666	1	2	2	0	18	967	0	1
3667	1	2	2	0	18	967	0	1
3668	1	2	2	0	20	1191	0	1
3673	1	2	2	0	18	967	0	1
3674	1	2	2	0	20	1191	0	1
3675	1	2	2	0	20	1191	0	1
3676	1	2	2	0	22	1383	0	1
3677	1	2	2	0	22	1383	0	1
3678	1	2	2	0	24	1620	0	1
3679	1	2	2	0	24	1620	0	1
3680	1	2	2	0	20	1191	0	1
3681	1	2	2	0	20	1191	0	1
3682	1	2	2	0	20	1191	0	1
3685	1	2	2	0	24	1620	0	1
3686	1	2	2	0	6	309	0	1
3687	1	2	2	0	6	309	0	1
3688	1	2	2	0	22	1383	0	1
3692	1	2	2	0	24	1620	0	1
3693	1	2	2	0	24	1620	0	1
3694	1	2	2	0	22	1383	0	1
3695	1	2	2	0	22	1383	0	1
3696	1	2	2	0	18	967	0	1
3697	1	2	2	0	18	967	0	1
3698	1	2	2	0	24	1620	0	1
3699	1	2	2	0	24	1620	0	1
3700	1	1	1	0	16	903	0	1
3701	1	1	1	0	16	903	0	1
3702	1	1	1	0	10	469	0	1
3703	1	1	1	0	10	469	0	1
3704	1	1	1	0	4	217	0	1
3705	1	1	1	0	4	217	0	1
3706	1	1	1	0	16	903	0	1
3707	1	1	1	0	16	903	0	1
3708	1	1	1	0	14	775	0	1
3709	1	1	1	0	14	775	0	1
3719	1	1	1	0	14	775	0	1
3720	1	1	1	0	12	597	0	1
3721	1	1	1	0	12	597	0	1
3722	1	1	1	0	2	133	0	1
3723	1	1	1	0	2	133	0	1
3724	1	1	1	0	6	309	0	1
3725	1	1	1	0	6	309	0	1
3726	1	1	1	0	4	217	0	1
3727	1	1	1	0	4	217	0	1
3728	1	1	1	0	4	217	0	1
3729	1	1	1	0	4	217	0	1
3730	1	1	1	0	2	133	0	1
3731	1	1	1	0	2	133	0	1
3732	1	1	1	0	0	81	0	1
3733	1	1	1	0	0	81	0	1
3734	1	1	1	0	6	309	0	1
3735	1	1	1	0	6	309	0	1
3736	1	1	1	0	14	775	0	1
3737	1	1	1	0	14	775	0	1
3738	1	1	1	0	4	217	0	1
3739	1	1	1	0	4	217	0	1
3740	1	1	1	0	12	597	0	1
3741	1	1	1	0	12	597	0	1
3742	1	1	1	0	14	775	0	1
3743	1	1	1	0	14	775	0	1
3744	1	1	1	0	4	217	0	1
3745	1	1	1	0	4	217	0	1
3746	1	1	1	0	14	775	0	1
3747	1	1	1	0	14	775	0	1
3748	1	1	1	0	4	217	0	1
3749	1	1	1	0	4	217	0	1
3754	1	1	1	0	10	469	0	1
3755	1	1	1	0	10	469	0	1
3756	1	1	1	0	12	597	0	1
3757	1	1	1	0	12	597	0	1
3758	1	1	1	0	14	775	0	1
3759	1	1	1	0	14	775	0	1
3760	1	1	1	0	12	597	0	1
3761	1	1	1	0	12	597	0	1
3762	1	1	1	0	4	217	0	1
3763	1	1	1	0	4	217	0	1
3764	1	1	1	0	14	775	0	1
3765	1	1	1	0	14	775	0	1
3766	1	1	1	0	14	775	0	1
3767	1	1	1	0	14	775	0	1
3768	1	1	1	0	16	903	0	1
3769	1	1	1	0	16	903	0	1
3770	1	1	1	0	16	903	0	1
3771	1	1	1	0	16	903	0	1
3776	1	1	1	0	4	217	0	1
3777	1	1	1	0	4	217	0	1
3778	1	1	1	0	14	775	0	1
3779	1	1	1	0	14	775	0	1
3780	1	1	1	0	8	421	0	1
3781	1	1	1	0	8	421	0	1
3782	1	1	1	0	18	967	0	1
3783	1	1	1	0	18	967	0	1
3784	1	1	1	0	12	597	0	1
3785	1	1	1	0	12	597	0	1
3786	1	1	1	0	10	469	0	1
3787	1	1	1	0	10	469	0	1
3788	1	1	1	0	14	775	0	1
3789	1	1	1	0	14	775	0	1
3790	1	1	1	0	2	133	0	1
3791	1	1	1	0	2	133	0	1
3792	1	1	1	0	6	309	0	1
3793	1	1	1	0	6	309	0	1
3794	1	1	1	0	12	597	0	1
3798	1	1	1	0	8	421	0	1
3799	1	1	1	0	8	421	0	1
3800	1	1	1	0	8	421	0	1
3801	1	1	1	0	8	421	0	1
3802	1	1	1	0	6	309	0	1
3803	1	1	1	0	6	309	0	1
3804	1	1	1	0	12	597	0	1
3805	1	1	1	0	12	597	0	1
3806	1	1	1	0	8	421	0	1
3807	1	1	1	0	8	421	0	1
3808	1	1	1	0	10	469	0	1
3809	1	1	1	0	10	469	0	1
3810	1	1	1	0	6	309	0	1
3811	1	1	1	0	6	309	0	1
3812	1	1	1	0	4	217	0	1
3813	1	1	1	0	4	217	0	1
3814	1	1	1	0	2	133	0	1
3815	1	1	1	0	2	133	0	1
3816	1	1	1	0	10	469	0	1
3817	1	1	1	0	10	469	0	1
3818	1	1	1	0	18	967	0	1
3819	1	1	1	0	18	967	0	1
3853	1	1	1	0	12	597	0	1
3854	1	1	1	0	10	469	0	1
3855	1	1	1	0	10	469	0	1
3856	1	1	1	0	10	469	0	1
3857	1	2	2	0	18	967	0	1
3858	1	1	1	0	8	421	0	1
3859	1	1	1	0	8	421	0	1
3860	1	2	2	0	16	903	0	1
3861	1	2	2	0	16	903	0	1
3862	1	2	2	0	18	967	0	1
3863	1	2	2	0	18	967	0	1
3864	1	2	2	0	22	1383	0	1
3865	1	2	2	0	22	1383	0	1
3866	1	2	2	0	22	1383	0	1
3867	1	2	2	0	22	1383	0	1
3868	1	2	2	0	12	597	0	1
3869	1	2	2	0	12	597	0	1
3870	1	1	1	0	10	469	0	1
3871	1	1	1	0	10	469	0	1
3872	1	2	2	0	16	903	0	1
3873	1	2	2	0	16	903	0	1
3874	1	1	1	0	2	133	0	1
3875	1	1	1	0	2	133	0	1
3876	1	1	1	0	4	217	0	1
3877	1	1	1	0	4	217	0	1
3878	1	1	1	0	8	421	0	1
3879	1	2	2	0	12	597	0	1
3880	1	2	2	0	22	1383	0	1
3881	1	2	2	0	22	1383	0	1
3882	1	2	2	0	24	1620	0	1
3883	1	2	2	0	24	1620	0	1
3884	1	1	1	0	14	775	0	1
3885	1	1	1	0	14	775	0	1
3886	1	2	2	0	22	1383	0	1
3887	1	2	2	0	22	1383	0	1
3888	1	2	2	0	22	1383	0	1
3889	1	2	2	0	22	1383	0	1
3890	1	2	2	0	18	967	0	1
3891	1	1	1	0	6	309	0	1
3892	1	1	1	0	4	217	0	1
3893	1	1	1	0	4	217	0	1
3894	1	1	1	0	12	597	0	1
3895	1	1	1	0	12	597	0	1
3896	1	1	1	0	14	775	0	1
3897	1	1	1	0	14	775	0	1
3898	1	2	2	0	24	1620	0	1
3899	1	2	2	0	24	1620	0	1
3900	1	2	2	0	14	775	0	1
3901	1	2	2	0	14	775	0	1
3902	1	2	2	0	20	1191	0	1
3903	1	1	1	0	4	217	0	1
3904	1	1	1	0	4	217	0	1
3905	1	1	1	0	4	217	0	1
3906	1	1	1	0	6	309	0	1
3907	1	1	1	0	6	309	0	1
3908	1	1	1	0	8	421	0	1
3909	1	1	1	0	8	421	0	1
3910	1	1	1	0	10	469	0	1
3911	1	1	1	0	10	469	0	1
3912	1	1	1	0	10	469	0	1
3913	1	1	1	0	10	469	0	1
3914	1	1	1	0	0	81	0	1
3915	1	1	1	0	0	81	0	1
3916	1	2	2	0	22	1383	0	1
3917	1	2	2	0	22	1383	0	1
3918	1	2	2	0	16	903	0	1
3919	1	2	2	0	16	903	0	1
3920	1	2	2	0	24	1620	0	1
3921	1	2	2	0	24	1620	0	1
3922	1	1	1	0	8	421	0	1
3923	1	1	1	0	8	421	0	1
3924	1	1	1	0	10	469	0	1
3925	1	1	1	0	10	469	0	1
3926	1	1	1	0	4	217	0	1
3927	1	1	1	0	4	217	0	1
3928	1	1	1	0	2	133	0	1
3929	1	1	1	0	2	133	0	1
3930	1	1	1	0	8	421	0	1
3931	1	1	1	0	8	421	0	1
3932	1	1	1	0	12	597	0	1
3933	1	1	1	0	12	597	0	1
3934	1	2	2	0	18	967	0	1
3935	1	2	2	0	18	967	0	1
3936	1	2	2	0	12	597	0	1
3937	1	2	2	0	12	597	0	1
3938	1	1	1	0	12	597	0	1
3939	1	1	1	0	12	597	0	1
3940	1	1	1	0	8	421	0	1
3941	1	1	1	0	8	421	0	1
3942	1	2	2	0	6	309	0	1
3943	1	2	2	0	6	309	0	1
3944	1	2	2	0	12	597	0	1
3945	1	2	2	0	12	597	0	1
3946	1	2	2	0	18	967	0	1
3947	1	2	2	0	18	967	0	1
3953	1	2	2	0	18	967	0	1
3954	1	2	2	0	20	1191	0	1
3955	1	2	2	0	20	1191	0	1
3956	1	2	2	0	18	967	0	1
3957	1	2	2	0	18	967	0	1
3958	1	2	2	0	18	967	0	1
3960	1	2	2	0	20	1191	0	1
3961	1	2	2	0	20	1191	0	1
3972	1	2	2	0	2	133	0	1
3973	1	2	2	0	2	133	0	1
3974	1	2	2	0	8	421	0	1
3975	1	2	2	0	8	421	0	1
3976	1	2	2	0	8	421	0	1
3977	1	2	2	0	8	421	0	1
3978	1	2	2	0	18	967	0	1
3979	1	2	2	0	18	967	0	1
3980	1	2	2	0	16	903	0	1
3981	1	2	2	0	16	903	0	1
3982	1	2	2	0	14	775	0	1
3983	1	2	2	0	14	775	0	1
3984	1	2	2	0	24	1620	0	1
3996	1	2	2	0	6	309	0	1
3997	1	2	2	0	6	309	0	1
3998	1	2	2	0	12	597	0	1
3999	1	2	2	0	12	597	0	1
4000	1	2	2	0	14	775	0	1
4001	1	2	2	0	14	775	0	1
4002	1	2	2	0	10	469	0	1
4003	1	2	2	0	10	469	0	1
4004	1	2	2	0	24	1620	0	1
4005	1	2	2	0	24	1620	0	1
4006	1	2	2	0	28	2196	0	1
4013	1	1	1	0	0	81	0	1
4014	1	1	1	0	10	469	0	1
4015	1	1	1	0	10	469	0	1
4016	1	1	1	0	14	775	0	1
4017	1	1	1	0	14	775	0	1
4018	1	2	2	0	12	597	0	1
4019	1	2	2	0	12	597	0	1
4020	1	2	2	0	16	903	0	1
4021	1	2	2	0	16	903	0	1
4022	1	2	2	0	10	469	0	1
4023	1	2	2	0	10	469	0	1
4024	1	1	1	0	12	597	0	1
4025	1	1	1	0	12	597	0	1
4026	1	2	2	0	18	967	0	1
4027	1	2	2	0	18	967	0	1
4028	1	2	2	0	20	1191	0	1
4029	1	2	2	0	20	1191	0	1
4030	1	1	1	0	18	967	0	1
4031	1	1	1	0	18	967	0	1
4032	1	2	2	0	20	1191	0	1
4033	1	1	1	0	14	775	0	1
4034	1	1	1	0	6	309	0	1
4035	1	1	1	0	6	309	0	1
4036	1	1	1	0	14	775	0	1
4037	1	1	1	0	14	775	0	1
4038	1	1	1	0	10	469	0	1
4039	1	1	1	0	10	469	0	1
4040	1	1	1	0	18	967	0	1
4041	1	1	1	0	18	967	0	1
4042	1	2	2	0	18	967	0	1
4043	1	2	2	0	18	967	0	1
4044	1	1	1	0	10	469	0	1
4045	1	1	1	0	10	469	0	1
4046	1	1	1	0	14	775	0	1
4047	1	1	1	0	14	775	0	1
4048	1	2	2	0	8	421	0	1
4049	1	2	2	0	8	421	0	1
4050	1	2	2	0	18	967	0	1
4051	1	2	2	0	18	967	0	1
4052	1	1	1	0	12	597	0	1
4053	1	1	1	0	12	597	0	1
4054	1	1	1	0	16	903	0	1
4055	1	1	1	0	16	903	0	1
4056	1	2	2	0	12	597	0	1
4057	1	2	2	0	12	597	0	1
4058	1	2	2	0	20	1191	0	1
4059	1	2	2	0	20	1191	0	1
4060	1	2	2	0	24	1620	0	1
4061	1	2	2	0	24	1620	0	1
4062	1	2	2	0	16	903	0	1
4063	1	2	2	0	16	903	0	1
4064	1	2	2	0	16	903	0	1
4065	1	1	1	0	8	421	0	1
4066	1	1	1	0	20	1191	0	1
4067	1	1	1	0	20	1191	0	1
4068	1	2	2	0	16	903	0	1
4069	1	2	2	0	16	903	0	1
4070	1	2	2	0	18	967	0	1
4071	1	1	1	0	8	421	0	1
4072	1	1	1	0	14	775	0	1
4073	1	1	1	0	14	775	0	1
4074	1	1	1	0	6	309	0	1
4075	1	2	2	0	16	903	0	1
4076	1	1	1	0	16	903	0	1
4077	1	1	1	0	16	903	0	1
4078	1	2	2	0	12	597	0	1
4079	1	2	2	0	12	597	0	1
4080	1	1	1	0	16	903	0	1
4081	1	1	1	0	16	903	0	1
4082	1	1	1	0	14	775	0	1
4083	1	1	1	0	14	775	0	1
4084	1	2	2	0	12	597	0	1
4085	1	2	2	0	12	597	0	1
4086	1	1	1	0	12	597	0	1
4087	1	1	1	0	12	597	0	1
4088	1	2	2	0	18	967	0	1
4089	1	2	2	0	18	967	0	1
4090	1	2	2	0	14	775	0	1
4091	1	2	2	0	14	775	0	1
4092	1	2	2	0	22	1383	0	1
4093	1	2	2	0	22	1383	0	1
4094	1	2	2	0	24	1620	0	1
4095	1	1	1	0	10	469	0	1
4096	1	1	1	0	10	469	0	1
4097	1	1	1	0	10	469	0	1
4098	1	1	1	0	10	469	0	1
4099	1	1	1	0	10	469	0	1
4100	1	1	1	0	10	469	0	1
4101	1	1	1	0	10	469	0	1
4102	1	2	2	0	22	1383	0	1
4103	1	2	2	0	22	1383	0	1
4104	1	2	2	0	24	1620	0	1
4105	1	2	2	0	24	1620	0	1
4106	1	2	2	0	12	597	0	1
4107	1	2	2	0	12	597	0	1
4108	1	2	2	0	18	967	0	1
4109	1	2	2	0	18	967	0	1
4110	1	1	1	0	8	421	0	1
4111	1	1	1	0	8	421	0	1
4112	1	2	2	0	20	1191	0	1
4113	1	2	2	0	20	1191	0	1
4114	1	1	1	0	12	597	0	1
4115	1	1	1	0	12	597	0	1
4116	1	2	2	0	24	1620	0	1
4117	1	1	1	0	12	597	0	1
4118	1	1	1	0	12	597	0	1
4119	1	1	1	0	12	597	0	1
4120	1	1	1	0	6	309	0	1
4121	1	2	2	0	14	775	0	1
4122	1	2	2	0	18	967	0	1
4123	1	2	2	0	18	967	0	1
4124	1	2	2	0	20	1191	0	1
4125	1	2	2	0	20	1191	0	1
4126	1	1	1	0	12	597	0	1
4127	1	1	1	0	12	597	0	1
4128	1	1	1	0	14	775	0	1
4129	1	1	1	0	14	775	0	1
4130	1	1	1	0	18	967	0	1
4131	1	1	1	0	18	967	0	1
4132	1	2	2	0	22	1383	0	1
4133	1	2	2	0	22	1383	0	1
4134	1	2	2	0	22	1383	0	1
4135	1	2	2	0	22	1383	0	1
4136	1	2	2	0	20	1191	0	1
4137	1	1	1	0	10	469	0	1
4138	1	1	1	0	2	133	0	1
4139	1	1	1	0	2	133	0	1
4140	1	2	2	0	22	1383	0	1
4141	1	2	2	0	22	1383	0	1
4142	1	2	2	0	28	2196	0	1
4143	1	1	1	0	14	775	0	1
4144	1	1	1	0	18	967	0	1
4145	1	1	1	0	18	967	0	1
4146	1	1	1	0	14	775	0	1
4147	1	1	1	0	14	775	0	1
4148	1	1	1	0	14	775	0	1
4149	1	1	1	0	14	775	0	1
4150	1	2	2	0	20	1191	0	1
4151	1	2	2	0	20	1191	0	1
4152	1	1	1	0	8	421	0	1
4153	1	1	1	0	8	421	0	1
4154	1	2	2	0	18	967	0	1
4155	1	2	2	0	18	967	0	1
4156	1	2	2	0	14	775	0	1
4157	1	2	2	0	14	775	0	1
4158	1	2	2	0	18	967	0	1
4159	1	2	2	0	18	967	0	1
4160	1	2	2	0	16	903	0	1
4161	1	2	2	0	16	903	0	1
4162	1	2	2	0	12	597	0	1
4163	1	2	2	0	12	597	0	1
4164	1	2	2	0	18	967	0	1
4165	1	2	2	0	18	967	0	1
4166	1	1	1	0	14	775	0	1
4167	1	1	1	0	14	775	0	1
4168	1	1	1	0	10	469	0	1
4169	1	1	1	0	10	469	0	1
4170	1	1	1	0	4	217	0	1
4171	1	1	1	0	4	217	0	1
4172	1	1	1	0	0	81	0	1
4173	1	1	1	0	0	81	0	1
4174	1	1	1	0	14	775	0	1
4175	1	1	1	0	14	775	0	1
4176	1	2	2	0	18	967	0	1
4177	1	2	2	0	18	967	0	1
4178	1	2	2	0	24	1620	0	1
4179	1	2	2	0	24	1620	0	1
4180	1	2	2	0	24	1620	0	1
4181	1	2	2	0	24	1620	0	1
4182	1	2	2	0	18	967	0	1
4183	1	2	2	0	18	967	0	1
4184	1	2	2	0	14	775	0	1
4185	1	2	2	0	14	775	0	1
4186	1	1	1	0	16	903	0	1
4187	1	1	1	0	16	903	0	1
4188	1	1	1	0	22	1383	0	1
4189	1	1	1	0	22	1383	0	1
4190	1	1	1	0	16	903	0	1
4191	1	1	1	0	16	903	0	1
4192	1	2	2	0	18	967	0	1
4193	1	1	1	0	12	597	0	1
4194	1	1	1	0	16	903	0	1
4195	1	1	1	0	16	903	0	1
4196	1	2	2	0	20	1191	0	1
4197	1	2	2	0	20	1191	0	1
4198	1	1	1	0	10	469	0	1
4199	1	1	1	0	10	469	0	1
4200	1	2	2	0	22	1383	0	1
4201	1	2	2	0	22	1383	0	1
4202	1	2	2	0	24	1620	0	1
4203	1	2	2	0	24	1620	0	1
4204	1	2	2	0	16	903	0	1
4205	1	2	2	0	16	903	0	1
4206	1	1	1	0	18	967	0	1
4207	1	1	1	0	18	967	0	1
4208	1	2	2	0	20	1191	0	1
4209	1	2	2	0	20	1191	0	1
4210	1	2	2	0	6	309	0	1
4211	1	2	2	0	6	309	0	1
4212	1	2	2	0	14	775	0	1
4213	1	2	2	0	14	775	0	1
4214	1	2	2	0	10	469	0	1
4215	1	2	2	0	10	469	0	1
4216	1	2	2	0	22	1383	0	1
4217	1	2	2	0	22	1383	0	1
4218	1	2	2	0	22	1383	0	1
4219	1	2	2	0	22	1383	0	1
4220	1	2	2	0	22	1383	0	1
4221	1	2	2	0	22	1383	0	1
4222	1	2	2	0	22	1383	0	1
4223	1	2	2	0	22	1383	0	1
4226	1	2	2	0	10	469	0	1
4227	1	2	2	0	10	469	0	1
4228	1	2	2	0	6	309	0	1
4229	1	2	2	0	6	309	0	1
4230	1	2	2	0	18	967	0	1
4231	1	2	2	0	18	967	0	1
4232	1	2	2	0	22	1383	0	1
4233	1	2	2	0	22	1383	0	1
4234	1	2	2	0	18	967	0	1
4235	1	2	2	0	18	967	0	1
4236	1	2	2	0	14	775	0	1
4237	1	2	2	0	14	775	0	1
4238	1	2	2	0	22	1383	0	1
4239	1	2	2	0	22	1383	0	1
4240	1	2	2	0	20	1191	0	1
4241	1	2	2	0	20	1191	0	1
4242	1	2	2	0	14	775	0	1
4243	1	2	2	0	14	775	0	1
4246	1	2	2	0	24	1620	0	1
4247	1	2	2	0	24	1620	0	1
4248	1	2	2	0	20	1191	0	1
4249	1	2	2	0	20	1191	0	1
4250	1	2	2	0	12	597	0	1
4251	1	2	2	0	12	597	0	1
4252	1	2	2	0	10	469	0	1
4253	1	2	2	0	10	469	0	1
4254	1	2	2	0	20	1191	0	1
4255	1	2	2	0	20	1191	0	1
4256	1	2	2	0	20	1191	0	1
4257	1	2	2	0	20	1191	0	1
4258	1	2	2	0	2	133	0	1
4259	1	2	2	0	2	133	0	1
4260	1	2	2	0	20	1191	0	1
4261	1	2	2	0	20	1191	0	1
4262	1	2	2	0	18	967	0	1
4263	1	2	2	0	18	967	0	1
4264	1	2	2	0	20	1191	0	1
4265	1	2	2	0	20	1191	0	1
4266	1	2	2	0	18	967	0	1
4267	1	2	2	0	18	967	0	1
4268	1	2	2	0	10	469	0	1
4269	1	2	2	0	10	469	0	1
4270	1	2	2	0	20	1191	0	1
4271	1	2	2	0	20	1191	0	1
4272	1	2	2	0	20	1191	0	1
4273	1	2	2	0	20	1191	0	1
4274	1	2	2	0	14	775	0	1
4275	1	2	2	0	14	775	0	1
4276	1	2	2	0	14	775	0	1
4277	1	2	2	0	14	775	0	1
4278	1	2	2	0	12	597	0	1
4279	1	2	2	0	12	597	0	1
4282	1	2	2	0	18	967	0	1
4283	1	2	2	0	18	967	0	1
4284	1	2	2	0	22	1383	0	1
4285	1	2	2	0	22	1383	0	1
4286	1	2	2	0	24	1620	0	1
4287	1	2	2	0	24	1620	0	1
4288	1	2	2	0	20	1191	0	1
4289	1	2	2	0	20	1191	0	1
4290	1	2	2	0	14	775	0	1
4291	1	2	2	0	14	775	0	1
4292	1	2	2	0	6	309	0	1
4293	1	2	2	0	6	309	0	1
4294	1	2	2	0	20	1191	0	1
4295	1	2	2	0	20	1191	0	1
4296	1	2	2	0	22	1383	0	1
4297	1	2	2	0	22	1383	0	1
4298	1	2	2	0	18	967	0	1
4299	1	2	2	0	18	967	0	1
4300	1	2	2	0	22	1383	0	1
4301	1	2	2	0	22	1383	0	1
4302	1	2	2	0	18	967	0	1
4303	1	2	2	0	18	967	0	1
4304	1	2	2	0	26	1836	0	1
4305	1	2	2	0	26	1836	0	1
4306	1	2	2	0	22	1383	0	1
4307	1	2	2	0	22	1383	0	1
4308	1	2	2	0	16	903	0	1
4309	1	2	2	0	16	903	0	1
4310	1	2	2	0	22	1383	0	1
4311	1	2	2	0	22	1383	0	1
4312	1	2	2	0	20	1191	0	1
4313	1	2	2	0	20	1191	0	1
4314	1	2	2	0	22	1383	0	1
4315	1	2	2	0	22	1383	0	1
4316	1	2	2	0	22	1383	0	1
4317	1	2	2	0	22	1383	0	1
4318	1	2	2	0	28	2196	0	1
4319	1	2	2	0	28	2196	0	1
4320	1	2	2	0	26	1836	0	1
4321	1	2	2	0	26	1836	0	1
4322	1	2	2	0	22	1383	0	1
4323	1	2	2	0	22	1383	0	1
4324	1	2	2	0	8	421	0	1
4325	1	2	2	0	8	421	0	1
4326	1	2	2	0	26	1836	0	1
4327	1	2	2	0	26	1836	0	1
4328	1	2	2	0	26	1836	0	1
4329	1	2	2	0	26	1836	0	1
4330	1	2	2	0	2	133	0	1
4331	1	2	2	0	2	133	0	1
4332	1	2	2	0	24	1620	0	1
4333	1	2	2	0	24	1620	0	1
4334	1	2	2	0	24	1620	0	1
4335	1	2	2	0	24	1620	0	1
4336	1	1	1	0	2	133	0	1
4337	1	2	2	0	20	1191	0	1
4338	1	2	2	0	14	775	0	1
4339	1	2	2	0	14	775	0	1
4340	1	1	1	0	12	597	0	1
4341	1	1	1	0	12	597	0	1
4342	1	2	2	0	18	967	0	1
4343	1	2	2	0	18	967	0	1
4344	1	2	2	0	14	775	0	1
4345	1	2	2	0	14	775	0	1
4346	1	2	2	0	20	1191	0	1
4347	1	2	2	0	20	1191	0	1
4348	1	2	2	0	20	1191	0	1
4349	1	2	2	0	20	1191	0	1
4350	1	2	2	0	18	967	0	1
4351	1	2	2	0	18	967	0	1
4352	1	2	2	0	20	1191	0	1
4353	1	2	2	0	20	1191	0	1
4354	1	2	2	0	10	469	0	1
4355	1	2	2	0	10	469	0	1
4356	1	2	2	0	18	967	0	1
4357	1	2	2	0	18	967	0	1
4358	1	2	2	0	20	1191	0	1
4359	1	2	2	0	20	1191	0	1
4360	1	2	2	0	14	775	0	1
4361	1	2	2	0	14	775	0	1
4362	1	2	2	0	10	469	0	1
4363	1	2	2	0	10	469	0	1
4364	1	2	2	0	12	597	0	1
4365	1	2	2	0	12	597	0	1
4366	1	2	2	0	20	1191	0	1
4367	1	2	2	0	20	1191	0	1
4368	1	2	2	0	18	967	0	1
4369	1	2	2	0	18	967	0	1
4370	1	1	1	0	14	775	0	1
4371	1	1	1	0	14	775	0	1
4372	1	1	1	0	18	967	0	1
4373	1	1	1	0	18	967	0	1
4374	1	2	2	0	22	1383	0	1
4375	1	2	2	0	22	1383	0	1
4376	1	2	2	0	24	1620	0	1
4377	1	2	2	0	24	1620	0	1
4378	1	2	2	0	22	1383	0	1
4379	1	2	2	0	22	1383	0	1
4380	1	2	2	0	18	967	0	1
4381	1	2	2	0	18	967	0	1
4382	1	2	2	0	20	1191	0	1
4383	1	2	2	0	20	1191	0	1
4384	1	2	2	0	18	967	0	1
4385	1	2	2	0	18	967	0	1
4386	1	1	1	0	18	967	0	1
4387	1	1	1	0	18	967	0	1
4388	1	2	2	0	14	775	0	1
4389	1	2	2	0	14	775	0	1
4390	1	1	1	0	12	597	0	1
4391	1	1	1	0	12	597	0	1
4392	1	1	1	0	12	597	0	1
4393	1	1	1	0	12	597	0	1
4394	1	2	2	0	20	1191	0	1
4395	1	2	2	0	20	1191	0	1
4396	1	2	2	0	18	967	0	1
4397	1	2	2	0	18	967	0	1
4398	1	1	1	0	8	421	0	1
4399	1	1	1	0	8	421	0	1
4400	1	2	2	0	18	967	0	1
4401	1	2	2	0	18	967	0	1
4402	1	2	2	0	14	775	0	1
4403	1	2	2	0	14	775	0	1
4404	1	2	2	0	16	903	0	1
4405	1	2	2	0	16	903	0	1
4406	1	2	2	0	20	1191	0	1
4412	1	2	2	0	16	903	0	1
4413	1	2	2	0	16	903	0	1
4414	1	2	2	0	16	903	0	1
4415	1	2	2	0	16	903	0	1
4416	1	2	2	0	20	1191	0	1
4417	1	2	2	0	20	1191	0	1
4418	1	2	2	0	24	1620	0	1
4419	1	2	2	0	24	1620	0	1
4424	1	2	2	0	22	1383	0	1
4431	1	2	2	0	16	903	0	1
4432	1	2	2	0	12	597	0	1
4433	1	2	2	0	12	597	0	1
4434	1	2	2	0	22	1383	0	1
4435	1	2	2	0	22	1383	0	1
4436	1	2	2	0	14	775	0	1
4437	1	2	2	0	14	775	0	1
4438	1	2	2	0	18	967	0	1
4439	1	2	2	0	18	967	0	1
